Name,Domain,Grundversorgungsseite,Grundversorgungsseite2
EWE,ewe.de,https://www.swk.de/de/staedte/strom-bremervoerde,https://www.ewe.de/grundversorgung
SWB Bremen,swb.de,https://www.swb.de/strom/strom-basis 
Stadtwerke Osnabrück,stadtwerke-osnabrueck.de,https://www.swk.de/de/staedte/strom-osnabrueck,https://www.stadtwerke-osnabrueck.de/energie/strom/klassik
Stadtwerke Bielefeld,stadtwerke-bielefeld.de,https://bestellung.stadtwerke-bielefeld.de/privatkunden/energie-wasser/strom/mein-beststrom,https://bestellung.stadtwerke-bielefeld.de/privatkunden/energie-wasser/strom/mein-beststrom
Stadtwerke Münster,stadtwerke-muenster.de,https://www.swk.de/de/staedte/strom-muenster-westfalen,https://www.stadtwerke-muenster.de/zuhause/strom/strom-grundversorgung
Stadtwerke Emden,stadtwerke-emden.de,https://www.swk.de/de/staedte/strom-emden-ostfriesland,https://stadtwerke-emden.de/strom/privatkunden
GEW Wilhelmshaven,stadtwerke-wilhelmshaven.de,https://www.swk.de/de/staedte/strom-wilhelmshaven,https://www.gew-wilhelmshaven.de/havenstrom/
Nordhorner Versorgungsbetriebe,stadtwerke-nordhorn.de,https://www.swk.de/de/staedte/strom-nordhorn,https://www.nvb.de/grundversorgung-strom/
Stadtwerke Schneverdingen, heidjers-stadtwerke.de,https://heidjers-stadtwerke.de/strom
Stadtwerke Norderney, stadtwerke-norderney.de,https://www.swk.de/de/staedte/strom-norderney,https://stadtwerke-norderney.de/strom/grund-ersatzversorgung-sonstiges/
Stadtwerke Lingen, stadtwerke-lingen.de,https://www.swk.de/de/staedte/strom-lingen-ems,https://www.stadtwerke-lingen.de/strom/haushaltskunden
E.ON Springe, stadtwerke-springe.de,https://www.swk.de/de/staedte/strom-springe-deister,https://stadtwerke-springe.de/grundversorgungstrom/
Stadtwerke Clausthal, stadtwerke-claustahl.de,https://www.swk.de/de/staedte/strom-clausthal-zellerfeld,https://www.stadtwerke-clausthal.de/de/Strom/Stromtarife-und-Vertragsbedingungen/ 
Stadtwerke Buxtehude, stadtwerke-buxtehude.de,https://www.swk.de/de/staedte/strom-buxtehude,https://www.stadtwerke-buxtehude.de/energie-wasser/strompreise
Stadtwerke Winsen, stw-winsen.de,https://www.swk.de/de/staedte/strom-winsen-luhe,https://www.stw-winsen.de/de/Kopfnavigation/Netze1/EnWG/Stromnetz/Grund-Ersatzversorgung-Sonstiges.html?ConsentReferrer=https%3A%2F%2Fwww.google.com%2F
Stadtwerke Georgsmarienhütte, sw-gmhuette.de, https://www.swk.de/de/staedte/strom-georgsmarienhuette,https://www.sw-gmhuette.de/de/Produkte-Preise/Strom/?ConsentReferrer=https%3A%2F%2Fwww.google.com%2F
enBw, enbw.con,https://www.swk.de/de/staedte/strom-stuttgart 
SWM Versorgungs GmbH, swm.de,https://www.swk.de/de/staedte/strom-muenchen,https://www.swm.de/strom/grundversorgung-ersatzversorgung
Mainova, mainova.de,https://www.mainova.de/de/fuer-unternehmen/tarife/strom/mainova-strom-business-classic 
Rheinenergie, rheinenergie.com,https://www.swk.de/de/staedte/strom-pulheim,https://www.rheinenergie.com/de/privatkunden/strom___erdgas/grundversorgung.html 
Stadtwerke Heidelberg, swhd.de,https://www.swk.de/de/staedte/strom-heidelberg,https://www.swhd.de/de/Hauptnavigation-/Privatkunden/Strom/heidelberg-STROM-basis-/heidelberg-STROM-basis-.html?ConsentReferrer=https%3A%2F%2Fwww.google.com%2F 
Stadtwerke Bochum, stadtwerke-bochum.de,https://www.swk.de/de/staedte/strom-bochum,https://www.stadtwerke-bochum.de/privatkunden/produkte/strom-erdgas/strom-fuer-zuhause/strompreis/stadtwerkebasis-strom-grundversorgung
Stadtwerke Konstanz,stadtwerke-konstanz.de,https://www.swk.de/de/staedte/strom-konstanz,https://www.stadtwerke-konstanz.de/energie/strom/ 
Stadtwerke Herne,stadtwerke-herne.de,https://www.swk.de/de/staedte/strom-herne-westfalen,https://www.stadtwerke-herne.de/privatkunden/strom/strom-fuer-zuhause/grundversorgung
Stadtwerke Cottbus,stadtwerke-cottbus.de,https://www.swk.de/de/staedte/strom-cottbus,https://www.stadtwerke-cottbus.de/de/privatkunden/themen/produkt-center/strom/artikel-cb-privat_basis_2022-01-21.html 
Stadtwerke Pforzheim,stadtwerke-pforzheim.de,https://www.swk.de/de/staedte/strom-pforzheim,https://www.stadtwerke-pforzheim.de/strom/grund-und-ersatzversorgung/ 
Stadtwerke Passau,stadtwerke-passau.de,https://www.swk.de/de/staedte/strom-passau,https://energie.stadtwerke-passau.de/strom/grundversorgung-strom-passau.html
Stadtwerke Rosenheim,swro.de,https://www.swk.de/de/staedte/strom-rosenheim-oberbayern
Stadtwerke Norden,norden.de,https://www.swk.de/de/staedte/strom-norden-ostfriesland,https://stadtwerke-norden.de/produkte/strom/
Stadtwerke Augsburg,sw-augsburg.de,https://www.sw-augsburg.de/energie/swa-strom/strom-basis/,https://www.sw-augsburg.de/energie/swa-strom/strom-basis/ 
Versorgungsbetriebe Kronhagen, stadtwerke-kiel.de,https://www.swk.de/de/staedte/strom-kiel,https://www.stadtwerke-kiel.de/hilfe-kontakt/grund-und-ersatzversorgung-strom
Stadtwerke Tübingen, swtue.de,https://www.swk.de/de/staedte/strom-tuebingen,https://www.swtue.de/energie/strom/stromtarife/grundversorgung-tuestrom-basis.html?srsltid=AfmBOoop6uHuHI_dEHEwXRoVjeBpLj-v80kmauWY0b_o4N9D8ysUhQtf 
Stadtwerke Schweinfurt, stadtwerke-sw.de,https://www.swk.de/de/staedte/strom-schweinfurt,https://www.stadtwerke-sw.de/energie/preisuebersicht/preisblaetter-privatkunden 
SWB Energie- und Wasserversorgung,stadtwerke-bonn.de,https://www.swk.de/de/staedte/strom-bonn,https://www.stadtwerke-bonn.de/fuer-zuhause/produkte/energie-mehr/preisuebersichten/
Stadtwerke Leipzig,lvv.de,https://www.swk.de/de/staedte/strom-leipzig,https://www.l.de/stadtwerke/privatkunden/strom/l-strombasis/
Vattenfall,vattenfall.de,https://www.swk.de/de/staedte/strom-berlin,https://www.vattenfall.de/strom/tarife
E.ON Essen,stadtwerke-essen.de,https://www.swk.de/de/staedte/strom-essen-ruhr,https://www.stadtwerke-essen.de/produkte-services/erdgas/grundversorgung
Lechwerke AG,swu.de,https://www.swk.de/de/staedte/strom-neu-ulm,https://www.swu.de/privatkunden/service/strom/preise-grundversorgung-und-ersatzversorgung-strom
REWAG,stadtwerke-regensburg.de,https://www.swk.de/de/staedte/strom-regensburg,https://www.rewag.de/strom/grundversorgung 
Stadtwerke Bayreuth,stadtwerke-bayreuth.de,https://www.swk.de/de/staedte/strom-bayreuth,https://www.stadtwerke-bayreuth.de/energie-wasser/strom/grundversorgung-strom
Stadtwerke Bamberg,stadtwerke-bamberg.de,https://www.swk.de/de/staedte/strom-bamberg,https://www.stadtwerke-bamberg.de/energie/strom.html
Stadtwerke Landshut,stadtwerke-landshut.de,https://www.swk.de/de/staedte/strom-landshut-isar,https://www.stadtwerke-landshut.de/strom/strom-tarife-preise-vergleichen/
Stadtwerke Hof,stadtwerke-hof.de,https://www.swk.de/de/staedte/strom-hof-an-der-saale,https://www.stadtwerke-hof.de/energie/strom/grundversorgung/ 
Stadtwerke Flensburg,stadtwerke-flensburg.de,https://www.stadtwerke-flensburg.de/produkte/strom/ersatz-und-grundversorgung,https://www.stadtwerke-flensburg.de/produkte/strom/ersatz-und-grundversorgung
Stadtwerke Neumünster,swn.net,https://www.swk.de/de/staedte/strom-neumuenster-holstein,https://swn.net/regional/produkte/strom
Stadtwerke Gießen,stadtwerke-giessen.de,https://www.swg-energie.de/privatkunden/strom/grundversorgung,https://www.swg-energie.de/privatkunden/strom/grundversorgung
Pfalzwerke,stadtwerke-pirmasens.de,https://www.swk.de/de/staedte/strom-pirmasens,https://www.stadtwerke-pirmasens.de/de/Strom/-Grundversorgung-und-Ersatzversorgung-/
Stadtwerke Düren,stadtwerke-dueren.de,https://www.swk.de/de/staedte/strom-dueren-rheinland,https://www.stadtwerke-dueren.de/privatkunden/produkte/oekostrom/grundversorgung-strom
Überlandwerk Erding,stadtwerke-erding.de,https://www.swk.de/de/staedte/strom-erding,https://www.stadtwerke-erding.de/de/Strom/Grundversorgung/?ConsentReferrer=https%3A%2F%2Fwww.google.com%2F
Stadtwerke Schwerin,stadtwerke-schwerin.de,https://www.swk.de/de/staedte/strom-schwerin-mecklenburg,https://www.stadtwerke-schwerin.de/produkte/strom/grundversorgung-strom-privat
Stadtwerke Coesfeld,stadtwerke-coesfeld.de,https://www.swk.de/de/staedte/strom-coesfeld,https://www.stadtwerke-coesfeld.de/grundversorgung
Stadtwerke Dachau,stadtwerke-dachau.de,https://www.swk.de/de/staedte/strom-dachau,https://www.stadtwerke-dachau.de/tarife-angebote/strom/grundversorgung
Stadtwerke Heidenheim,stadtwerke-heidenheim.de,https://www.swk.de/de/staedte/strom-heidenheim-an-der-brenz,https://www.stadtwerke-heidenheim.de/privatkunden/strom/grund-und-ersatzversorgung.html
Stadtwerke Wolfenbüttel,stadtwerke-wf.de,https://www.swk.de/de/staedte/strom-wolfenbuettel-niedersachsen,https://www.stadtwerke-wf.de/privatkunden/strom/grundversorgung.html
Envia Mitteldeutsche Energie,stadtwerke-merseburg.de,https://www.swk.de/de/staedte/strom-merseburg-saale,https://www.stadtwerke-merseburg.de/stromtarife/grundversorgung-ersatzversorgung
Hochrhein AG,stadtwerke-tuttlingen.de,https://www.swk.de/de/staedte/strom-tuttlingen,https://www.swtenergie.de/de/Ueber-uns/Aktuelles-Presse/Pressemeldungen-und-News/Presse-2023/Stadtwerke-senken-die-Strompreise-in-der-Grundversorgung.html?ConsentReferrer=https%3A%2F%2Fwww.google.com%2F
Stadtwerke Forchheim,stadtwerke-forchheim.de,https://www.swk.de/staedte/strom-forchheim-oberfranken,https://www.stadtwerke-forchheim.de/unsere-leistungen/strom/grundversorgungstarif/ 
Stadtwerke Bad Nauheim,stadtwerke-bn.de,https://www.swk.de/staedte/strom-bad-nauheim,https://www.stadtwerke-bad-nauheim.de/stromversorgung/grundversorgung
Stadtwerke Witten,stadtwerke-witten.de,https://www.swk.de/de/staedte/strom-witten,https://www.stadtwerke-witten.de/strom-uebersicht/strom-stadtwerke-basis
Stadtwerke Northeim,stadtwerke-northeim.de,https://www.swk.de/staedte/strom-northeim,https://www.stadtwerke-northeim.de/netze/stromnetz/grundversorger-strom/
Stadtwerke Wismar,stadtwerke-wismar.de,https://www.swk.de/staedte/strom-wismar-mecklenburg,https://www.stadtwerke-wismar.de/de/Privatkunden/Strom/In-Wismar/WismarStromBasis-Grundversorgung/?ConsentReferrer=https%3A%2F%2Fwww.google.com%2F
Städtische Werke,sw-kassel.de,https://www.swk.de/staedte/strom-kassel-hessen,https://www.sw-kassel.de/privatkunden/energie/ihre-grundversorgung-in-kassel-100-sauber-100-fair
Stadtwerke Lemgo,stadtwerke-lemgo.de,https://www.swk.de/staedte/strom-lemgo,https://www.stadtwerke-lemgo.de/privatkundenbereich/strom/grundversorgung
Stadtwerke Bad Salzuflen,stadtwerke-badsalzuflen.de,https://www.swk.de/staedte/strom-bad-salzuflen,https://www.stwbs.de/energie-und-wasser/strom/fuer-das-zuhause
Stadtwerke Zeitz,stadtwerke-zeitz.de,https://www.swk.de/staedte/strom-zeitz-elster,https://www.stadtwerke-zeitz.de/produkte/strom/strom-tarife
Stadtwerke Soest,stadtwerke-soest.de,https://www.swk.de/staedte/strom-soest-westfalen,https://www.stadtwerke-soest.de/node/2186 
Stadtwerke Pößneck,stadtwerke-poessneck.de,https://www.swk.de/staedte/strom-poessneck,https://www.stadtwerke-jena.de/energie/privatkunden/produkte/strom/grundversorgung.html
Stadtwerke Ostmünsterland,swom.de,https://www.swk.de/staedte/strom-telgte,https://www.so.de/de/produkte/strom/stromprodukte/#:~:text=Im%20Versorgungsgebiet%20Ennigerloh%2C%20Oelde%2C%20Ostbevernsichere%20und%20zuverl%C3%A4ssige%20Energielieferung%20verlassen
Stadtwerke Bad Pyrmont,stadtwerke-pyrmont.de,https://www.swk.de/staedte/strom-bad-pyrmont,https://www.stadtwerke-bad-pyrmont.de/energie-und-wasser/strom/grundversorgung.htm 
Stadtwerke Troisdorf,stadtwerke-troisdorf.de,https://www.swk.de/staedte/strom-troisdorf,https://www.stadtwerke-troisdorf.de/strom/grund-und-ersatzversorgung
Stadtwerke Gronau,stadtwerke-gronau.de,https://www.swk.de/staedte/strom-gronau-westfalen,https://www.stadtwerke-gronau.de/privatkunden/strom
Stadtwerke Itzehoe,stadtwerke-itzehoe.de,https://www.swk.de/de/staedte/strom-itzehoe,https://www.stadtwerke-itzehoe.de/grund-und-ersatzversorgung/
Stadtwerke Bebra,stadtwerke-bebra.de,https://www.swk.de/staedte/strom-bebra,https://www.stadtwerke-bebra.de/strom/
Stadtwerke Waldkraiburg,stadtwerke-waldkraiburg.de,https://www.swk.de/staedte/strom-waldkraiburg,https://www.stadtwerke-waldkraiburg.de/energie-und-wasser/strom/unsere-tarife/tarife-allgemein
Stadtwerke Lübbecke,stadtwerke-luebbecke.de,https://www.swk.de/staedte/strom-luebbecke-westfalen,https://www.stadtwerke-luebbecke.de/de/Wohnen/Strom/LuebbeckeStrom-Basis/?ConsentReferrer=https%3A%2F%2Fwww.google.com%2F 
Stadtwerke Wernigerode,stadtwerke-wr.de,https://www.swk.de/staedte/strom-wernigerode,https://sww.de/de/Strom/Grundversorgung%20Strom.php
Stadtwerke Weinheim,stadtwerke-weinheim.de,https://www.swk.de/de/staedte/strom-weinheim-bergstrasse,https://www.stadtwerke-weinheim.de/strom/grundversorgung 
Stadtwerke Bad Saulgau,stadtwerke-badsaulgau.de,https://www.swk.de/staedte/strom-bad-saulgau,https://www.bad-saulgau.de/stadtwerke/Produkte/strom/basisstrom/basisstrom/index2022.php
Stadtwerke Dreieich,stadtwerke-dreieich.de,https://www.swk.de/staedte/strom-dreieich,https://www.stadtwerke-dreieich.de/tarife-und-produkte/strom#c446
LokalWerke,stadtwerke-ahaus.de,https://www.swk.de/staedte/strom-ahaus,https://lokalwerke.de/netz/stromnetz/grund-und-ersatzversorgung/
Stadtwerke Elbtal,stadtwerke-elbtal.de,https://www.stadtwerke-elbtal.de/produkte/strom-fuer-ihr-zuhause/grundversorgung/,https://www.stadtwerke-elbtal.de/produkte/strom-fuer-ihr-zuhause/grundversorgung/
Stadtwerke Gaggenau,stadtwerke-gaggenau.de,https://www.swk.de/staedte/strom-gaggenau,https://www.stadtwerke-gaggenau.de/Grundversorgung?ConsentReferrer=https%3A%2F%2Fwww.google.com%2F
Stadtwerke Neustadt,stadtwerke-neustadt.de,https://www.swk.de/de/staedte/strom-neustadt-am-ruebenberge,https://www.swneustadt.de/energie/strom/strom-fuer-privathaushalt/
Stadtwerke Balingen,stadtwerke-balingen.de,https://www.swk.de/staedte/strom-balingen,https://www.stadtwerke.balingen.de/de/Energie-Wasser/Strom/?ConsentReferrer=https%3A%2F%2Fwww.google.com%2F
Stadtwerke Straubing,stadtwerke-straubing.de,https://www.swk.de/staedte/strom-straubing,https://www.stadtwerke-straubing.com/index.cfm?sid=2&skt=6046
Stadtwerke Schwäbisch Hall,stadtwerke-hall.de,https://www.swk.de/staedte/strom-schwaebisch-hall,https://stadtwerke-hall.de/tarife-angebote/service/downloadcenter/downloadcenter-strom#c8863
Stadtwerke Ahlen,stadtwerke-ahlen.de,https://www.swk.de/staedte/strom-ahlen-westfalen,https://www.stadtwerke-ahlen.de/privatkunden/strom/angebote.html
Stadtwerke Dillingen,stadtwerke-dillingen.de,https://www.swk.de/staedte/strom-dillingen-an-der-donau,https://www.swd-saar.de/service/download-center#c538 
Stadtwerke Traunstein,stadtwerke-traunstein.de,https://www.swk.de/staedte/strom-traunstein-oberbayern,https://www.sw-traunstein.de/produkte-preise/strom/grundversorgung
Stadtwerke Solingen,stadtwerke-solingen.de,https://www.swk.de/staedte/strom-solingen,https://www.stadtwerke-solingen.de/privat-gewerbekunden/strom/produkte/klingenstrom-basis-grundversorgung/
Stadtwerke Lengerich,stadtwerke-greven.de,https://www.swk.de/staedte/strom-greven-westfalen,https://www.stadtwerke-greven.de/de/Menue/Energie-und-Wasser/Strom/?ConsentReferrer=https%3A%2F%2Fwww.google.com%2F
Stadtwerke Eprimo GmbH,stadtwerke-ruesselsheim.de,https://www.swk.de/staedte/strom-ruesselsheim,https://www.stadtwerke-ruesselsheim.de/ersatz-und-grundversorgung-strom?ConsentReferrer=https%3A%2F%2Fwww.google.com%2F
Stadtwerke Bad Hersfeld,stadtwerke-hef.de,https://www.swk.de/staedte/strom-bad-hersfeld,https://www.stadtwerke-hef.de/de/Produkte/Hersfeld-Strom-Flex-/?ConsentReferrer=https%3A%2F%2Fwww.google.com%2F
Süwag Vertrieb,swk.de,https://www.swk.de/de/staedte/strom-frankfurt-am-main
E.ON Belm,swk.de,https://www.swk.de/staedte/strom-belm
E.ON Übersee,swk.de,https://www.swk.de/staedte/strom-uebersee
E.ON Moringen,swk.de,https://www.swk.de/staedte/strom-moringen
E.ON Regen,swk.de,https://www.swk.de/staedte/strom-regen
E.ON Lehre,swk.de,https://www.swk.de/staedte/strom-lehre 
E.ON Barsinghausen,swk.de,https://www.swk.de/staedte/strom-barsinghausen
E.ON Stuhr,swk.de,https://www.swk.de/staedte/strom-stuhr
E.ON Much,swk.de,https://www.swk.de/staedte/strom-much
Stadtwerke Bad Kreuznach,swk.de,https://www.swk.de/staedte/strom-bad-kreuznach
E.ON Oststeinbek,swk.de,https://www.swk.de/staedte/strom-oststeinbek
Stadtwerke Groß-Gerau,swk.de,https://www.swk.de/de/staedte/strom-gross-gerau
Stadtwerke Dinslaken,swk.de,https://www.swk.de/de/staedte/strom-dinslaken
EWV,swk.de,https://www.swk.de/de/staedte/strom-juelich
ENNI,swk.de,https://www.swk.de/de/staedte/strom-kamp-lintfort
Stadtwerke Kleve,swk.de,https://www.swk.de/de/staedte/strom-kleve-niederrhein 
Stadtwerke Meerbusch,swk.de,https://www.swk.de/de/staedte/strom-meerbusch
Stadtwerke Neuss,swk.de,https://www.swk.de/de/staedte/strom-neuss 
Stadtwerke Düsseldorf,swk.de,https://www.swk.de/de/staedte/strom-duesseldorf
DEW21 (Dortmund),swk.de,https://www.swk.de/de/staedte/strom-dortmund 
DREWAG (Dresden),swk.de,https://www.swk.de/de/staedte/strom-dresden
enercity,swk.de,https://www.swk.de/de/staedte/strom-hannover
Stadtwerke Duisburg,swk.de,https://www.swk.de/de/staedte/strom-duisburg
WSW (Wuppertal),swk.de,https://www.swk.de/de/staedte/strom-wuppertal
ESWE (Wiesbaden,swk.de,https://www.swk.de/de/staedte/strom-wiesbaden
Emscher Lippe energie,swk.de,https://www.swk.de/de/staedte/strom-gelsenkirchen
STAWAG (Aachen),swk.de,https://www.swk.de/de/staedte/strom-aachen
Braunschweiger Versorgung,swk.de,https://www.swk.de/de/staedte/strom-braunschweig
Städtische Werke Magdeburg,swk.de,https://www.swk.de/de/staedte/strom-magdeburg
SWK ENERGIE,swk.de,https://www.swk.de/de/staedte/strom-halle-saale
TWO,swk.de,https://www.swk.de/de/staedte/strom-halle-westfalen
SWE Energie (Erfurt),swk.de,https://www.swk.de/de/staedte/strom-erfurt
Stadtwerke Lübeck,swk.de,https://www.swk.de/de/staedte/strom-luebeck
Energieversorgung Oberhausen AG,swk.de,https://www.swk.de/de/staedte/strom-oberhausen
Stadtwerke Rostock,swk.de,https://www.swk.de/de/staedte/strom-rostock
Mark-E,swk.de,https://www.swk.de/de/staedte/strom-hagen-westfalen
Energie und Wasser Potsdam,swk.de,https://www.swk.de/de/staedte/strom-potsdam
SaarLorLux,swk.de,https://www.swk.de/de/staedte/strom-saarbruecken
Stadtwerke Hamm,swk.de,https://www.swk.de/de/staedte/strom-hamm-westfalen
Energieversorgung Leverkusen,swk.de,https://www.swk.de/de/staedte/strom-leverkusen
LSW Energie (Wolfsburg),swk.de,https://www.swk.de/de/staedte/strom-wolfsburg
WEVG Salzgitter,swk.de,https://www.swk.de/de/staedte/strom-salzgitter
Stadtwerke Kaiserslautern,swk.de,https://www.swk.de/de/staedte/strom-kaiserlsautern 
SVO Vertrieb,swk.de,https://www.swk.de/de/staedte/strom-lachendorf-kreis-celle
Stadtwerke Rotenburg (Wümme),swk.de,https://www.swk.de/de/staedte/strom-rotenburg-an-der-wuemme
Stadtwerke Bad Harzburg,swk.de,https://www.swk.de/de/staedte/strom-bad-harzburg
Energieversorgung Sehnde,swk.de,https://www.swk.de/de/staedte/strom-sehnde
Stadtwerke Zeven,swk.de,https://www.swk.de/de/staedte/strom-zeven
Energieversorgung,swk.de,https://www.swk.de/de/staedte/strom-hildesheim
Stadtwerke Munster-Bispingen,swk.de,https://www.swk.de/de/staedte/strom-munster-oertze
E.ON Rinteln,swk.de,https://www.swk.de/de/staedte/strom-rinteln
Stadtwerke Peine,swk.de,https://www.swk.de/de/staedte/strom-peine
Harz Energie,swk.de,https://www.swk.de/de/staedte/strom-bad-lauterberg-im-harz
Energieversorgung Dahlenburg-Bleckede,swk.de,https://www.swk.de/de/staedte/strom-bleckede
E.ON Hann Münden,swk.de,https://www.swk.de/staedte/strom-hann-muenden
Stadtwerke Garbsen,swk.de,https://www.swk.de/de/staedte/strom-garbsen
Stadtwerke Schüttorf - Emsbüren,swk.de,https://www.swk.de/de/staedte/strom-schuettorf
E.ON Duderstadt,swk.de,https://www.swk.de/de/staedte/strom-duderstadt-niedersachsen
Teutoburger Energie Netzwerk,swk.de,https://www.swk.de/de/staedte/strom-hilter-am-teutoburger-wald
Energiegesoffenschaft für Wittmund,swk.de,https://www.swk.de/de/staedte/strom-wittmund
EVB Huntetal,swk.de,https://www.swk.de/de/staedte/strom-diepholz
Stadtwerke Böhmetal,swk.de,https://www.swk.de/de/staedte/strom-walsrode
Stadtwerke Hameln,swk.de,https://www.swk.de/de/staedte/strom-hameln
Stadtwerke Buchholz,swk.de,https://www.swk.de/de/staedte/strom-buchholz-in-der-nordheide
Stadtwerke Bramsche,swk.de,https://www.swk.de/de/staedte/strom-bramsche-hase
Stadtwerke Soltau,swk.de,https://www.swk.de/de/staedte/strom-soltau
Stadtwerke Verden,swk.de,https://www.swk.de/de/staedte/strom-verden-aller
Nordseeheilbad Borkum,swk.de,https://www.swk.de/de/staedte/strom-borkum
Stadtwerke Burgdorf,swk.de,https://www.swk.de/de/staedte/strom-burgdorf-kreis-hannover
Stadtwerke Schaumburg-Lippe,swk.de,https://www.swk.de/de/staedte/strom-obernkirchen
Gemeindewerke Bovenden,swk.de,https://www.swk.de/de/staedte/strom-bovenden
Energiewerke Isernhagen,swk.de,https://www.swk.de/de/staedte/strom-isernhagen
Stadtwerke Einbeck,swk.de,https://www.swk.de/de/staedte/strom-einbeck
Stadtwerke Lüdenscheid,swk.de,https://www.swk.de/de/staedte/strom-luedenscheid
Stadtwerke Lippstadt,swk.de,https://www.swk.de/de/staedte/strom-lippstadt
Stadtwerke Strom Plauen,swk.de,https://www.swk.de/de/staedte/strom-plauen-vogtland
Elektrizitätswerk Mittelbaden,swk.de,https://www.swk.de/de/staedte/strom-offenburg
Stadtwerke Sindelfingen,swk.de,https://www.swk.de/de/staedte/strom-sindelfingen
Hertener Stadtwerke,swk.de,https://www.swk.de/de/staedte/strom-herten-westfalen
Energieversorung Filstal,swk.de,https://www.swk.de/de/staedte/strom-goeppingen
Stadtwerke Waiblingen,swk.de,https://www.swk.de/de/staedte/strom-waiblingen-rems
Energie-Rhein-Sieg,swk.de,https://www.swk.de/de/staedte/strom-sankt-augustin
Stadtwerke Görlitz,swk.de,https://www.swk.de/de/staedte/strom-goerlitz-neisse
Stadtwerke Speyer,swk.de,https://www.swk.de/de/staedte/strom-speyer
Stadtwerke Rastatt,swk.de,https://www.swk.de/de/staedte/strom-rastatt
Stadtwerke Willich,swk.de,https://www.swk.de/de/staedte/strom-willich
